StartDate,EndDate,Progress,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q134,Q138,Q140,Q85,Q224_1,Q224_2,Q224_3,Q227,Q252,Q253_1,Q253_2,Q253_3,Q230,Q256,Q257_1,Q257_2,Q257_3,Q231,Q260,Q261_1,Q261_2,Q261_3,Q232,Q268,Q269_1,Q269_2,Q269_3,Q228,Q272,Q273_1,Q273_2,Q273_3,Q235,Q276,Q277_1,Q277_2,Q277_3,Q236,Q280,Q281_1,Q281_2,Q281_3,Q237,Q292,Q293_1,Q293_2,Q293_3,Q229,Q296,Q297_1,Q297_2,Q297_3,Q239,Q300,Q301_1,Q301_2,Q301_3,Q240,Q304,Q305_1,Q305_2,Q305_3,Q241,Q178_1,Q178_2,Q178_3,Q178_4,Q178_5,Q242,RandomID
3/8/2021 16:08,3/8/2021 16:36,100,TRUE,3/8/2021 16:36,R_1rqwIhUt91XIqPC,,,,,anonymous,EN,39,Male,White,Drew is seeking information about tomato growing.,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,I am not sure,Charlie is looking to buy some Raspberry Pis and looking for a student discount.,Strongly agree,Somewhat agree,Strongly disagree,I know this is true,London is looking for some stationary products from my company.,Somewhat agree,Somewhat agree,Neither agree nor disagree,I am not sure but it seems right,Kyle is looking to acquire some gene editing tools so he can do some hobbyist genetic engineering.,Neither agree nor disagree,Somewhat agree,Somewhat disagree,I am not sure,Sage is telling me about her college graduation party.,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,Bailey is inviting me to her birthday party.,Somewhat agree,Strongly agree,Somewhat disagree,I often invite people or receive invitations to parties,Arden is informing me about a fundraiser completion party.,Strongly agree,Somewhat agree,Somewhat disagree,I often invite people or receive invitations to parties,"Rory is telling me, his Mum about his first anniversary party next Friday.",Strongly agree,Strongly agree,Somewhat disagree,I often invite people or receive invitations to parties,Quinn is giving me his condolences concerning the passing of my pet Spot. ,Strongly agree,Somewhat agree,Strongly agree,I am a long time pet owner,Dave is giving me his condolences about my death rabbit.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,John is giving me his condolences about my death cat. ,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Jon is telling me he feels sorry for the loss of my dog.,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Strongly disagree,The following email was written by [name] with the help of a smart autocomplete system,51889
3/8/2021 16:28,3/8/2021 16:59,100,TRUE,3/8/2021 16:59,R_2akH3YZ8DkDSqIi,,,,,anonymous,EN,68,Female,White,Drew is writing a letter seeking information bout growing tomatoes indoors in winter.,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,I am not sure,Charlie is writing in search of student discounts for Raspberry Pis for a student project at Georgia Tech.,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,I am not sure,London is a potential buyer of stationery products and is seeking information about bulk pricing.,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,I am not sure,This is a request from Kyle for information about purchasing a gene editing module shown on the company website.,Strongly agree,Somewhat agree,Strongly disagree,I am not sure,Sage is inviting Alex to a party to celebrate his/her college graduation.,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,Bailey is having a birthday party and this letter is an invitation to Jules and his brother.,Strongly agree,Somewhat agree,Neither agree nor disagree,I rarely invite people or receive invitations to parties,"This letter is from fundraiser Arden to investor Riley, inviting Riley to a fundraiser completion party.",Strongly agree,Strongly agree,Somewhat agree,I rarely invite people or receive invitations to parties,Rory is inviting his Mum to a first anniversary part he and his wife are throwing for family and close friends.,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,"Quinn is consoling Elliott after his pet, Spot has died.",Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Maddie is being consoled by Dave after the death of her rabbit.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,"John is expressing sympathy to Angie after her cat, Fluffy, has died.",Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Jon is expressing sympathy to Maddie for the loss of her dog.,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,I am a long time pet owner,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,The following email was written by [name] with the help of a smart autocomplete system,53615
3/8/2021 19:19,3/8/2021 19:46,100,TRUE,3/8/2021 19:46,R_en9f2aTzP2K1IwF,,,,,anonymous,EN,39,Male,White,The email is about a person asking if tomatoes can be grown inside an apartment.  ,Somewhat agree,Somewhat agree,Somewhat agree,I am not sure but it seems right,This email is about a student who is attempting to receive a discount for purchasing a Raspberry Pi computer.,Somewhat agree,Somewhat agree,Strongly disagree,I am not sure but it seems right,The email is about a company asking another company if they would be a new supplier for them.  They are willing to purchase from this company in bulk.  ,Strongly agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,This email is from a hobbyist who is interested in buying a special kit for a gene editing systemand also has some questions about the delivery and order process.  ,Neither agree nor disagree,Somewhat agree,Somewhat agree,I am not sure but it seems right,The email is about a person who is graduating and is hosting a party for some of their friends and family.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,This email is about a person who wants to invite another friend to a birthday party after not having seen them in a while.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,This email is from a person that would like to invite another acquaintance to a party for the launch of a new company and is inviting them because they are an investor.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,The email is about a couple of people who are having an anniversary party and are inviting others to attend.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,The email was sent top a pet owner after the loss of their pet dog.,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,I help look after pet(s) occasionaly,The email appears to be about a rabbit that died and is a sympathy message regarding it.,Strongly disagree,Strongly disagree,Strongly disagree,I help look after pet(s) occasionaly,The email is to a person about the death of their cat and trying to make them feel better.,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,I help look after pet(s) occasionaly,The email is a sympathy email to a dog owner that lost their pet recently.,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,I help look after pet(s) occasionaly,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,The following email was written by [name] with the help of a smart autocomplete system,31357
3/8/2021 20:52,3/8/2021 21:12,100,TRUE,3/8/2021 21:12,R_2dnoShGUkP89Cys,,,,,anonymous,EN,41,Male,White,About someone who is wondering how to get started growing tomatoes indoors.,Neither agree nor disagree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,about a student looking to purchase Raspberry Pi devices and wondering if we offered a discount. ,Strongly agree,Somewhat agree,Neither agree nor disagree,I am not sure but it seems right,This seems like someone is inquiring about making recurring purchases and trying to find their best options for further business.,Somewhat disagree,Somewhat disagree,Somewhat agree,I am not sure but it seems wrong,About someone looking to buy gene editing module kit. Kyle seems very interested and curious about this kit. ,Strongly agree,Strongly agree,Strongly disagree,I know this is true,"about a student who will be graduating soon, and would like to invite me to his party - he references time/place, and what to wear and what to bring/what not to bring.",Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,From someone who wants to invite me to their birthday party. ,Somewhat agree,Strongly agree,Somewhat agree,I rarely invite people or receive invitations to parties,"About someone inviting me to their party, and wondering if I got a chance to buy in for their IPO. Seems like they wanted me to come and speak highly of them ",Strongly agree,Strongly agree,Strongly agree,I often invite people or receive invitations to parties,"About my son inviting me to an anniversary party on their boat. Rory seems like he wants me and dad to come,. ",Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,"This was another one about my dog dying. It seems like a heartfelt letter, albeit, less than the last one. It's possible Quinn is not such a great writer, though.",Somewhat agree,Somewhat disagree,Somewhat agree,I help look after pet(s) occasionaly,"This was about a pet rabbit who died, and Dave wanted to extend his well wishes to Maddie, reminding her that he is there for her. ",Somewhat disagree,Strongly agree,Somewhat agree,I am a long time pet owner,This was from someone who wanted to extend condolences to me for my cat dying.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,It was a heartfelt email sending condolences for my dog that passed away. ,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Somewhat agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,The following email was written by [name] with the help of a smart autocomplete system,82262
3/8/2021 21:14,3/8/2021 21:29,100,TRUE,3/8/2021 21:29,R_1gTmSthEyCLHfgy,,,,,anonymous,EN,41,Male,White,An inquiry into whether indoor tomato growing is possible and suggestions for the indoor tomatoes. ,Somewhat agree,Neither agree nor disagree,Somewhat disagree,I am not sure but it seems right,An inquiry into whether there are student discounts on pies.,Somewhat agree,Somewhat disagree,Neither agree nor disagree,I am not sure but it seems right,An offer to be a supplier for a company that just lost its current supplier.,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,I am not sure but it seems right,An inquiry into the shipping time for the advanced kit from the store.,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,I am not sure but it seems wrong,An invitation to a graduation party at a beach house. ,Somewhat agree,Strongly agree,Somewhat disagree,I rarely invite people or receive invitations to parties,An invitation to a birthday party.,Neither agree nor disagree,Strongly agree,Somewhat agree,I rarely invite people or receive invitations to parties,An invitation to a fundraiser goal reaching party. ,Strongly agree,Strongly agree,Neither agree nor disagree,I rarely invite people or receive invitations to parties,An e-mail regarding availability for an anniversary party on a boat.,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,I rarely invite people or receive invitations to parties,An outreach of sympathy for the loss of a pet dog and the offer to share memories via photos.,Neither agree nor disagree,Somewhat agree,Somewhat agree,I never interact with pet(s),A sympathy outreach about the loss of a pet rabbit and suggestion of their own loss for the pet rabbit.,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,I never interact with pet(s),A sympathy outreach about the loss of a pet cat.,Neither agree nor disagree,Somewhat agree,Somewhat agree,I never interact with pet(s),A sympathy e-mail regarding the loss of a family pet.,Somewhat agree,Somewhat agree,Somewhat agree,I never interact with pet(s),Strongly disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,The following email was written by [name] with the help of a smart autocomplete system,42250
3/8/2021 21:54,3/8/2021 23:02,100,TRUE,3/8/2021 23:02,R_1r6bhK3tKFM5CT4,,,,,anonymous,EN,37,Female,Asian,Drew would like to inquire about the possibilities to grow tomatoes inside the apartment. ,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,I am not sure,A research student class need few Raspberry Pis for their research project. Charlie on the behalf of this research group requesting some student discount if possible.  ,Somewhat disagree,Strongly disagree,Somewhat disagree,I am not sure but it seems right,"Velocity, Inc.?€?s  branch manager is trying to pursue a vendor to know their best prices for bulk order and continue business relations. He is also enclosing the invoice of previous supplier to show the quantity they order. ",Strongly agree,Strongly agree,Strongly disagree,I know this is true,"Kyle a biohacker, would like to work on CRISPR Cas9 gene editing modules. He found a company catalogue of items that offer for hobbyist bio researchers outside traditional environments. He is interested in the ?€?Advanced Kit?€? marked at 799. He is asking if it takes too long to deliver the order and in mean time he change the mind and wish to cancel the order, is that acceptable? Beside this Kyle is asking the duration of delivery of the order if he place today. ",Somewhat agree,Somewhat agree,Strongly disagree,I am not sure but it seems right,Sage has invited Alex and his brother for a party to celebrate his graduating college. The party is planned at beachouse. ,Strongly agree,Strongly agree,Strongly agree,I often invite people or receive invitations to parties,Bailey would like to invite Jules for her birthday party next week and checking his availability. Bailey is eager to see Jules and giving him option to come late if he has work. Bailey has also invited Jules brother to come in this party.,Somewhat agree,Somewhat agree,Strongly disagree,I often invite people or receive invitations to parties,"Snowflake Initial Public Offer invitation. ""Snowflake"" just listed with the stock exchange, This company going to host a party for their early investors. Riley is one of them. ""Snowflake"" also have an exciting announcement for the investors in this party and they are expecting Riley to speak positive about ""Snowflake"". ",Somewhat agree,Somewhat agree,Neither agree nor disagree,I sometimes invite people or receive invitations to parties,Rory and his wife Catherine wish to throw a boat party and dinner on the boat to celebrate their first anniversary. Rory inviting his mother and father and informing that Catherine?€?s parents and common friend are also invited. He has not yet confirmed the date and asking if next Friday is suitable to his mother.,Strongly agree,Strongly agree,Somewhat disagree,I often invite people or receive invitations to parties,Quinn learned that Elliott lost his Spot. Showing the empathy Quinn is sending an obituary message. ,Somewhat disagree,Somewhat agree,Somewhat agree,I never interact with pet(s),Dave is sending an obituary message to Maddie for the loss of her rabbit. ,Neither agree nor disagree,Somewhat agree,Somewhat agree,I never interact with pet(s),John is sening and obituary message to Angie for her Cat's death.,Somewhat disagree,Somewhat agree,Somewhat agree,I never interact with pet(s),Jon is sending and obituary message to Maddie for the death of her dog. ,Somewhat agree,Somewhat agree,Somewhat agree,I never interact with pet(s),Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,The following email was written by [name] with the help of a smart autocomplete system,23259
3/8/2021 23:32,3/8/2021 23:52,100,TRUE,3/8/2021 23:52,R_3KNH9bk8lwMckGF,,,,,anonymous,EN,52,Male,Other,Looking for advice if its possible to grow tomatoes inside in the winter in an apartment.,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,I am not sure but it seems right,A student looking to buy a few Raspberry Pis for a research project in a class.,Strongly agree,Strongly disagree,Neither agree nor disagree,I am not sure but it seems right,About exploring alternative suppliers for their stationery products.,Somewhat agree,Somewhat agree,Neither agree nor disagree,I am not sure but it seems right,Buying CRISPR Case9 gene editing modules.,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,I am not sure but it seems right,About throwing a small get together with close friends and family.,Strongly agree,Strongly agree,Strongly agree,I rarely invite people or receive invitations to parties,Its about the sender hosting their own birthday party.,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,About being invited to a fundraiser completion party.,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,Throwing their first anniversary party next week.,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,Being sorry for their loss of their pet Spot.,Neither agree nor disagree,Strongly agree,Somewhat agree,I am a long time pet owner,The loss of his friends rabbit.,Somewhat agree,Strongly agree,Strongly agree,I am a long time pet owner,A friends death of their cat.,Somewhat agree,Strongly agree,Strongly agree,I am a long time pet owner,About being sorry for his friends loss of her pet dog.,Somewhat agree,Strongly agree,Strongly agree,I am a long time pet owner,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,The following email was written by [name] with the help of a smart autocomplete system,86849
3/9/2021 0:40,3/9/2021 0:58,100,TRUE,3/9/2021 0:58,R_V3CCi9Kc28Qpaud,,,,,anonymous,EN,33,Male,Asian,Enquiring information about growing plants,Neither agree nor disagree,Somewhat agree,Somewhat agree,I am not sure but it seems right,Enquiring about discounts on a product,Strongly agree,Somewhat agree,Somewhat disagree,I know this is true,Enquiring about bulk purchase prices,Somewhat agree,Somewhat agree,Somewhat agree,I am not sure but it seems right,Enquiring about a product,Somewhat agree,Strongly agree,Somewhat disagree,I am not sure but it seems right,Invitation to celebrate completing graduation,Somewhat agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,Birthday party invitation,Somewhat agree,Strongly agree,Neither agree nor disagree,I sometimes invite people or receive invitations to parties,Invitation for fundraiser completion party,Strongly agree,Strongly agree,Somewhat agree,I sometimes invite people or receive invitations to parties,To check free time for a first anniversary party,Somewhat agree,Strongly agree,Neither agree nor disagree,I sometimes invite people or receive invitations to parties,Condolence message,Strongly agree,Strongly agree,Strongly agree,I help look after pet(s) occasionaly,Condolences message,Somewhat agree,Somewhat agree,Somewhat disagree,I help look after pet(s) occasionaly,Condolence message,Somewhat agree,Strongly agree,Somewhat agree,I help look after pet(s) occasionaly,Condolence message,Somewhat agree,Somewhat agree,Somewhat agree,I help look after pet(s) occasionaly,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat agree,Strongly disagree,The following email was written by [name] with the help of a smart autocomplete system,36666
3/9/2021 5:43,3/9/2021 5:56,100,TRUE,3/9/2021 5:56,R_23VOLcXS2wnmkEJ,,,,,anonymous,EN,43,Male,White,Drew is asking about growing tomatoes.,Somewhat disagree,Strongly agree,Strongly disagree,I know this is true,Charlie is inquiring about buying computers for a project.,Somewhat agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,London is looking for a new stationary supplier for his company.,Somewhat agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,Kyle is asking about buying some biotechnology stuff.,Strongly agree,Strongly agree,Neither agree nor disagree,I am not sure but it seems wrong,Sage has invited me to her graduation party.,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,Bailey has invited me to a birthday party after mentioning how long we've known each other.,Strongly agree,Strongly agree,Somewhat disagree,I often invite people or receive invitations to parties,Arden is trying to butter up investors for their company.,Somewhat agree,Neither agree nor disagree,Strongly agree,I often invite people or receive invitations to parties,Roy has invited my father and me to an anniversary party and is asking about our availability.,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,I often invite people or receive invitations to parties,Queen is consoling me about my dying dog.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Dave is consoling me about the loss of my rabbit.,Somewhat agree,Strongly agree,Neither agree nor disagree,I am a long time pet owner,"John is consoling Angie about the loss of her cat, Fluffy.",Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Jon is consoling me about my dying dog.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,The following email was written by [name] with the help of a smart autocomplete system,48237
3/9/2021 5:42,3/9/2021 5:58,100,TRUE,3/9/2021 5:58,R_3hnAGKsBqlWbf0l,,,,,anonymous,EN,33,Male,Asian,Asking a query to grow tomato. ,Somewhat agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,Requesting for offers for research,Somewhat disagree,Somewhat disagree,Somewhat agree,I am not sure,Letter to vendor for purchase and quote,Somewhat agree,Neither agree nor disagree,Somewhat disagree,I am not sure but it seems right,Asking for delivery of a product,Somewhat agree,Somewhat disagree,Somewhat disagree,I am not sure but it seems right,Inviting to party for celebrating graduation,Somewhat agree,Strongly agree,Somewhat disagree,I rarely invite people or receive invitations to parties,Invitation for birthday party to friend.,Somewhat agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,Inviting for party for fundraisers completion;,Strongly agree,Somewhat agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,Inviting to anniversary party.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,Consolation to friend,Strongly agree,Somewhat agree,Somewhat disagree,I am a beginner pet owner,Consolation letter to friend,Strongly agree,Somewhat agree,Strongly agree,I am a beginner pet owner,Consolation letter to friend,Strongly agree,Strongly agree,Strongly agree,I am a beginner pet owner,Consolation to friend,Strongly agree,Strongly agree,Strongly agree,I am a beginner pet owner,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,The following email was written by [name] with the help of a smart autocomplete system,43438
3/9/2021 6:36,3/9/2021 6:58,100,TRUE,3/9/2021 6:58,R_UYJkvKBlu0rOrbX,,,,,anonymous,EN,59,Male,Asian,It enquires about growing tomatoes indoors in winter,Strongly agree,Somewhat agree,Strongly disagree,I know this is true,It is about a student asking to buy Raspberry Pis,Strongly agree,Somewhat agree,Strongly disagree,I am not sure but it seems right,This email enquires about buying stationery products from a vendor.,Somewhat agree,Neither agree nor disagree,Strongly disagree,I am not sure but it seems right,The email enquires about items for hobbyist bio researchers.,Neither agree nor disagree,Somewhat agree,Strongly disagree,I know this is true,An invitation to a graduation party,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,This email is an invitation for a birthday party,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,An invitation for a fundraiser completion party,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,An invitation for first anniversary,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,This is a email talking about memories of a dead pet dog ,Strongly agree,Strongly agree,Strongly agree,I do not have a pet but often encounter one,"This email is about Dave's feelings about a rabbit, which is dead now ",Strongly agree,Strongly agree,Strongly agree,I do not have a pet but often encounter one,This email is about memories of a cat which is dead ,Strongly agree,Strongly agree,Strongly agree,I do not have a pet but often encounter one,It talks about the death of a friend's pet dog,Strongly agree,Strongly agree,Strongly agree,I do not have a pet but often encounter one,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,The following email was written by [name] with the help of a smart autocomplete system,91256
3/9/2021 6:47,3/9/2021 6:58,100,TRUE,3/9/2021 6:58,R_2TXkgejL8oTfMzK,,,,,anonymous,EN,33,Male,White,Asking about growing tomatoes,Somewhat agree,Somewhat agree,Strongly disagree,I know this is true,Asking about student discounts on Raspberry Pis,Somewhat agree,Somewhat agree,Neither agree nor disagree,I am not sure but it seems right,We are interested in buying some stationary products and bulk pricing,Somewhat agree,Neither agree nor disagree,Somewhat disagree,I am not sure but it seems right,Interested in buying advanced kit and asking questions about ordering,Strongly agree,Strongly agree,Somewhat disagree,I am not sure but it seems right,Invitation to a graduation party,Somewhat agree,Somewhat agree,Neither agree nor disagree,I sometimes invite people or receive invitations to parties,Invitation to a birthday party,Strongly agree,Somewhat agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,Invite to a fundraiser party and an announcement,Strongly agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,Invitation to anniversary party,Strongly agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,Sorry your dog Spot died,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,Sorry that your pet died,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,Sorry that your cat died,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,Sorry your dog died,Somewhat agree,Strongly agree,Strongly agree,I am a long time pet owner,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,The following email was written by [name] with the help of a smart autocomplete system,53054
